Order_ID,Order_Date,Shipping_Date,Delivery_Date,Region,City,Warehouse,Supplier,Product_ID,Category,Order_Quantity,Unit_Price,Total_Sales,Inventory_Level,Reorder_Level,Shipping_Mode,Delivery_Status
ORD1183,2024-02-27,2024-02-28,2024-03-03,North,Delhi,WH-D,Supplier Gamma,P161,Health,5,14,70,111,84,Same Day,On Time
ORD1184,2024-05-14,2024-05-14,2024-05-15,West,Ahmedabad,WH-C,Supplier Omega,P393,Electronics,14,16,224,8,87,Same Day,On Time
ORD1185,2023-04-20,2023-04-20,2023-04-29,West,Mumbai,WH-C,Supplier Gamma,P914,Sports,7,327,2289,269,52,Standard,Late
ORD1186,2024-04-15,2024-04-16,2024-04-20,East,Bhubaneswar,WH-A,Supplier Delta,P488,Sports,3,344,1032,439,24,Same Day,On Time
ORD1187,2024-10-14,2024-10-14,2024-10-17,West,Mumbai,WH-E,Supplier Alpha,P640,Electronics,14,340,4760,401,62,Standard,On Time
ORD1188,2024-08-03,2024-08-06,2024-08-11,South,Hyderabad,WH-E,Supplier Omega,P773,Electronics,3,360,1080,473,55,Standard,On Time
ORD1189,2023-08-01,2023-08-02,2023-08-09,East,Kolkata,WH-E,Supplier Delta,P793,Health,10,93,930,288,50,Express,On Time
ORD1190,2023-05-24,2023-05-24,2023-06-02,West,Ahmedabad,WH-B,Supplier Alpha,P448,Health,12,37,444,50,75,Same Day,Late
ORD1191,2023-01-31,2023-02-02,2023-02-10,West,Pune,WH-D,Supplier Beta,P796,Health,12,293,3516,481,68,Same Day,Late
ORD1192,2024-09-25,2024-09-27,2024-10-01,West,Mumbai,WH-B,Supplier Delta,P424,Home & Kitchen,3,147,441,78,68,Standard,On Time
ORD1193,2023-11-12,2023-11-15,2023-11-21,North,Delhi,WH-D,Supplier Delta,P670,Health,4,77,308,44,43,Same Day,On Time
ORD1194,2023-01-27,2023-01-27,2023-02-02,West,Mumbai,WH-D,Supplier Alpha,P398,Sports,20,316,6320,401,61,Express,On Time
ORD1195,2024-07-26,2024-07-27,2024-08-06,North,Lucknow,WH-C,Supplier Gamma,P604,Clothing,13,96,1248,71,54,Standard,Late
ORD1196,2023-10-10,2023-10-13,2023-10-18,South,Chennai,WH-D,Supplier Omega,P731,Clothing,3,194,582,128,51,Express,On Time
ORD1197,2023-11-08,2023-11-08,2023-11-15,North,Delhi,WH-D,Supplier Gamma,P540,Health,20,204,4080,411,62,Standard,On Time
ORD1198,2024-09-09,2024-09-10,2024-09-18,East,Bhubaneswar,WH-E,Supplier Beta,P433,Sports,13,173,2249,149,82,Express,Late
ORD1199,2023-04-27,2023-04-28,2023-05-08,West,Pune,WH-A,Supplier Delta,P825,Clothing,6,359,2154,393,90,Express,Late
ORD1200,2023-03-12,2023-03-15,2023-03-23,East,Patna,WH-D,Supplier Delta,P175,Sports,10,133,1330,129,39,Same Day,Late
ORD1201,2024-02-15,2024-02-18,2024-02-27,West,Ahmedabad,WH-E,Supplier Alpha,P211,Clothing,12,369,4428,458,88,Same Day,Late
ORD1202,2024-10-24,2024-10-24,2024-11-03,East,Kolkata,WH-A,Supplier Alpha,P200,Home & Kitchen,13,395,5135,169,75,Standard,Late
ORD1203,2024-01-19,2024-01-22,2024-01-30,South,Chennai,WH-C,Supplier Alpha,P594,Electronics,19,363,6897,256,39,Express,Late
ORD1204,2023-04-29,2023-04-30,2023-05-06,West,Mumbai,WH-D,Supplier Gamma,P587,Electronics,15,411,6165,105,86,Express,On Time
ORD1205,2023-03-10,2023-03-12,2023-03-13,West,Pune,WH-A,Supplier Beta,P858,Clothing,4,21,84,434,63,Same Day,On Time
ORD1206,2023-06-13,2023-06-15,2023-06-24,South,Hyderabad,WH-B,Supplier Beta,P755,Sports,15,128,1920,408,71,Express,Late
ORD1207,2024-09-20,2024-09-21,2024-09-29,North,Lucknow,WH-B,Supplier Gamma,P870,Electronics,13,12,156,360,47,Same Day,Late
ORD1208,2023-07-11,2023-07-13,2023-07-19,North,Lucknow,WH-E,Supplier Gamma,P711,Sports,4,144,576,343,82,Same Day,On Time
ORD1209,2023-04-27,2023-04-29,2023-05-05,West,Ahmedabad,WH-E,Supplier Omega,P186,Clothing,20,98,1960,416,58,Express,On Time
ORD1210,2023-11-09,2023-11-09,2023-11-12,North,Delhi,WH-E,Supplier Beta,P688,Sports,5,271,1355,198,73,Express,On Time
ORD1211,2024-10-12,2024-10-13,2024-10-22,South,Chennai,WH-D,Supplier Omega,P154,Home & Kitchen,10,81,810,95,60,Standard,Late
ORD1212,2023-07-19,2023-07-22,2023-07-31,West,Mumbai,WH-D,Supplier Delta,P600,Clothing,16,219,3504,350,82,Standard,Late
ORD1213,2023-10-27,2023-10-27,2023-11-01,North,Delhi,WH-E,Supplier Delta,P662,Health,10,96,960,399,78,Standard,On Time
ORD1214,2024-07-10,2024-07-12,2024-07-21,North,Chandigarh,WH-E,Supplier Beta,P535,Electronics,2,399,798,368,76,Same Day,Late
ORD1215,2023-02-03,2023-02-06,2023-02-11,South,Chennai,WH-B,Supplier Beta,P930,Health,3,234,702,443,35,Same Day,On Time
ORD1216,2024-09-16,2024-09-19,2024-09-22,East,Patna,WH-E,Supplier Gamma,P645,Home & Kitchen,7,426,2982,105,27,Same Day,On Time
ORD1217,2024-12-21,2024-12-23,2024-12-28,South,Chennai,WH-B,Supplier Delta,P160,Home & Kitchen,17,470,7990,347,32,Same Day,On Time
ORD1218,2023-05-16,2023-05-17,2023-05-20,South,Hyderabad,WH-D,Supplier Beta,P691,Home & Kitchen,8,399,3192,431,70,Same Day,On Time
ORD1219,2024-04-07,2024-04-07,2024-04-09,West,Pune,WH-D,Supplier Delta,P435,Health,9,365,3285,479,67,Standard,On Time
ORD1220,2024-04-14,2024-04-16,2024-04-18,North,Lucknow,WH-B,Supplier Delta,P374,Home & Kitchen,13,121,1573,495,74,Express,On Time
ORD1221,2024-08-14,2024-08-15,2024-08-25,East,Patna,WH-A,Supplier Alpha,P741,Sports,11,467,5137,349,26,Standard,Late
ORD1222,2024-03-27,2024-03-30,2024-03-31,North,Delhi,WH-C,Supplier Beta,P995,Home & Kitchen,14,113,1582,352,36,Standard,On Time
ORD1223,2023-03-26,2023-03-28,2023-03-31,East,Bhubaneswar,WH-D,Supplier Alpha,P820,Electronics,10,381,3810,358,49,Standard,On Time
ORD1224,2023-03-21,2023-03-22,2023-04-01,South,Chennai,WH-A,Supplier Delta,P810,Clothing,15,14,210,4,63,Express,Late
ORD1225,2024-01-28,2024-01-28,2024-01-30,North,Delhi,WH-D,Supplier Beta,P756,Clothing,12,461,5532,153,37,Standard,On Time
ORD1226,2024-10-27,2024-10-28,2024-11-05,North,Lucknow,WH-D,Supplier Omega,P803,Sports,7,331,2317,383,39,Standard,Late
ORD1227,2023-05-24,2023-05-24,2023-06-03,North,Delhi,WH-B,Supplier Gamma,P760,Electronics,12,229,2748,161,37,Standard,Late
ORD1228,2023-01-28,2023-01-30,2023-02-03,East,Patna,WH-C,Supplier Alpha,P902,Clothing,17,106,1802,382,70,Express,On Time
ORD1229,2023-09-04,2023-09-07,2023-09-17,West,Mumbai,WH-B,Supplier Delta,P981,Health,1,194,194,478,60,Express,Late
ORD1230,2024-11-30,2024-12-01,2024-12-09,East,Patna,WH-A,Supplier Gamma,P320,Electronics,3,18,54,300,28,Standard,Late
ORD1231,2023-10-21,2023-10-24,2023-10-31,West,Ahmedabad,WH-E,Supplier Beta,P384,Electronics,3,337,1011,274,88,Express,On Time
ORD1232,2023-07-28,2023-07-29,2023-08-07,North,Lucknow,WH-C,Supplier Delta,P847,Clothing,19,334,6346,390,28,Standard,Late
ORD1233,2024-03-20,2024-03-20,2024-03-28,South,Bangalore,WH-A,Supplier Alpha,P824,Clothing,2,168,336,341,42,Same Day,Late
ORD1234,2024-05-23,2024-05-25,2024-06-03,North,Delhi,WH-C,Supplier Alpha,P889,Electronics,9,95,855,190,36,Express,Late
ORD1235,2024-06-20,2024-06-20,2024-06-25,West,Pune,WH-D,Supplier Omega,P468,Electronics,19,331,6289,39,83,Express,On Time
ORD1236,2023-06-11,2023-06-13,2023-06-15,South,Chennai,WH-A,Supplier Alpha,P979,Electronics,4,126,504,379,85,Standard,On Time
ORD1237,2024-01-08,2024-01-11,2024-01-14,North,Chandigarh,WH-B,Supplier Gamma,P354,Sports,2,293,586,411,73,Same Day,On Time
ORD1238,2023-03-21,2023-03-23,2023-03-25,East,Bhubaneswar,WH-A,Supplier Delta,P170,Sports,2,101,202,114,86,Express,On Time
ORD1239,2023-03-30,2023-04-02,2023-04-03,East,Bhubaneswar,WH-E,Supplier Beta,P575,Home & Kitchen,10,298,2980,401,58,Same Day,On Time
ORD1240,2024-07-13,2024-07-14,2024-07-17,West,Mumbai,WH-C,Supplier Alpha,P443,Electronics,14,22,308,119,89,Same Day,Cancelled
ORD1241,2023-11-11,2023-11-11,2023-11-15,West,Ahmedabad,WH-B,Supplier Gamma,P195,Electronics,8,224,1792,251,27,Standard,On Time
ORD1242,2024-01-17,2024-01-20,2024-01-22,West,Ahmedabad,WH-A,Supplier Omega,P681,Electronics,17,78,1326,326,70,Express,On Time
ORD1243,2023-10-26,2023-10-28,2023-11-03,South,Bangalore,WH-C,Supplier Delta,P378,Clothing,13,368,4784,425,61,Standard,On Time
ORD1244,2024-08-21,2024-08-21,2024-08-24,South,Bangalore,WH-A,Supplier Omega,P466,Clothing,15,248,3720,160,72,Express,On Time
ORD1245,2023-09-29,2023-09-29,2023-10-01,East,Bhubaneswar,WH-A,Supplier Beta,P955,Home & Kitchen,10,433,4330,360,97,Standard,On Time
ORD1246,2023-09-12,2023-09-14,2023-09-21,North,Lucknow,WH-A,Supplier Delta,P975,Sports,10,143,1430,419,42,Same Day,On Time
ORD1247,2024-04-18,2024-04-18,2024-04-21,South,Bangalore,WH-B,Supplier Beta,P943,Sports,2,435,870,399,48,Express,On Time
ORD1248,2024-08-23,2024-08-25,2024-08-27,North,Lucknow,WH-B,Supplier Alpha,P967,Home & Kitchen,3,111,333,462,76,Standard,Cancelled
ORD1249,2023-02-21,2023-02-22,2023-03-04,North,Chandigarh,WH-D,Supplier Beta,P462,Clothing,13,264,3432,15,68,Standard,Late
ORD1250,2024-04-01,2024-04-02,2024-04-03,East,Bhubaneswar,WH-D,Supplier Delta,P663,Sports,20,135,2700,331,57,Standard,On Time
ORD1251,2024-01-28,2024-01-29,2024-02-05,North,Chandigarh,WH-A,Supplier Delta,P900,Home & Kitchen,17,137,2329,322,89,Express,On Time
ORD1252,2024-08-02,2024-08-04,2024-08-11,West,Pune,WH-A,Supplier Gamma,P159,Sports,1,173,173,305,48,Same Day,On Time
ORD1253,2023-08-27,2023-08-28,2023-08-30,East,Patna,WH-B,Supplier Omega,P966,Sports,8,146,1168,273,27,Express,On Time
ORD1254,2023-08-31,2023-09-02,2023-09-08,South,Bangalore,WH-E,Supplier Omega,P245,Health,1,370,370,358,65,Standard,On Time
ORD1255,2023-11-13,2023-11-14,2023-11-22,West,Ahmedabad,WH-A,Supplier Omega,P589,Electronics,2,129,258,308,48,Express,Late
ORD1256,2023-12-15,2023-12-16,2023-12-22,South,Bangalore,WH-A,Supplier Omega,P981,Home & Kitchen,5,310,1550,360,38,Standard,On Time
ORD1257,2024-11-09,2024-11-12,2024-11-22,East,Patna,WH-D,Supplier Delta,P764,Home & Kitchen,10,175,1750,69,40,Standard,Late
ORD1258,2024-11-12,2024-11-13,2024-11-20,East,Kolkata,WH-E,Supplier Delta,P971,Health,10,75,750,90,20,Standard,On Time
ORD1259,2023-11-22,2023-11-23,2023-12-03,South,Hyderabad,WH-B,Supplier Gamma,P427,Clothing,16,82,1312,169,29,Same Day,Late
ORD1260,2024-11-17,2024-11-19,2024-11-27,North,Lucknow,WH-C,Supplier Gamma,P905,Electronics,7,137,959,354,28,Same Day,Cancelled
ORD1261,2024-01-31,2024-02-03,2024-02-10,North,Delhi,WH-C,Supplier Omega,P484,Electronics,14,262,3668,451,68,Express,On Time
ORD1262,2024-04-07,2024-04-07,2024-04-08,South,Bangalore,WH-A,Supplier Gamma,P274,Sports,11,143,1573,487,33,Standard,On Time
ORD1263,2023-04-06,2023-04-08,2023-04-18,North,Lucknow,WH-B,Supplier Omega,P544,Clothing,16,370,5920,15,75,Standard,Late
ORD1264,2023-07-30,2023-07-31,2023-08-07,North,Chandigarh,WH-C,Supplier Beta,P198,Electronics,18,145,2610,338,56,Express,On Time
ORD1265,2023-02-25,2023-02-27,2023-02-28,West,Mumbai,WH-E,Supplier Delta,P304,Electronics,10,431,4310,338,100,Standard,On Time
ORD1266,2024-10-15,2024-10-17,2024-10-19,South,Bangalore,WH-D,Supplier Delta,P776,Home & Kitchen,4,167,668,401,70,Standard,On Time
ORD1267,2024-01-15,2024-01-18,2024-01-24,West,Mumbai,WH-C,Supplier Beta,P957,Home & Kitchen,2,144,288,225,79,Same Day,On Time
ORD1268,2024-12-14,2024-12-14,2024-12-16,North,Delhi,WH-B,Supplier Omega,P162,Sports,18,221,3978,497,95,Same Day,On Time
ORD1269,2024-12-04,2024-12-07,2024-12-17,West,Ahmedabad,WH-A,Supplier Omega,P684,Health,16,163,2608,40,70,Same Day,Late
ORD1270,2024-04-04,2024-04-05,2024-04-08,South,Bangalore,WH-A,Supplier Delta,P306,Clothing,7,74,518,21,74,Same Day,On Time
ORD1271,2023-03-10,2023-03-10,2023-03-17,East,Bhubaneswar,WH-E,Supplier Delta,P994,Electronics,18,176,3168,438,55,Same Day,On Time
ORD1272,2024-02-29,2024-03-01,2024-03-04,West,Mumbai,WH-A,Supplier Omega,P898,Electronics,19,398,7562,493,32,Express,On Time
ORD1273,2023-09-28,2023-10-01,2023-10-09,East,Bhubaneswar,WH-D,Supplier Beta,P733,Health,16,29,464,88,55,Same Day,Late
ORD1274,2024-02-10,2024-02-12,2024-02-16,West,Mumbai,WH-A,Supplier Gamma,P937,Home & Kitchen,16,481,7696,137,67,Express,On Time
ORD1275,2024-12-13,2024-12-13,2024-12-17,East,Bhubaneswar,WH-C,Supplier Delta,P719,Electronics,15,406,6090,422,61,Standard,On Time
ORD1276,2024-02-21,2024-02-24,2024-03-04,West,Mumbai,WH-A,Supplier Gamma,P826,Health,2,273,546,405,40,Express,Late
ORD1277,2024-08-05,2024-08-05,2024-08-08,South,Hyderabad,WH-A,Supplier Delta,P151,Home & Kitchen,7,438,3066,29,51,Same Day,On Time
ORD1278,2024-01-13,2024-01-16,2024-01-25,South,Chennai,WH-C,Supplier Delta,P708,Sports,4,358,1432,15,50,Standard,Late
ORD1279,2024-07-18,2024-07-20,2024-07-26,West,Ahmedabad,WH-C,Supplier Alpha,P495,Electronics,9,393,3537,425,31,Standard,On Time
ORD1280,2024-10-24,2024-10-25,2024-10-29,South,Bangalore,WH-D,Supplier Beta,P762,Clothing,14,272,3808,10,21,Same Day,On Time
ORD1281,2023-09-16,2023-09-18,2023-09-23,North,Delhi,WH-C,Supplier Beta,P577,Home & Kitchen,13,446,5798,178,78,Same Day,On Time
ORD1282,2023-04-15,2023-04-15,2023-04-24,West,Ahmedabad,WH-E,Supplier Gamma,P405,Electronics,12,297,3564,331,96,Express,Late
ORD1283,2023-10-11,2023-10-13,2023-10-18,North,Chandigarh,WH-B,Supplier Alpha,P924,Health,10,106,1060,76,86,Express,On Time
ORD1284,2023-05-24,2023-05-24,2023-06-01,East,Patna,WH-D,Supplier Alpha,P697,Health,9,474,4266,214,71,Standard,Late
ORD1285,2024-12-31,2025-01-01,2025-01-10,East,Patna,WH-E,Supplier Gamma,P965,Clothing,16,474,7584,481,65,Same Day,Late
ORD1286,2023-04-10,2023-04-13,2023-04-16,South,Chennai,WH-C,Supplier Alpha,P327,Home & Kitchen,18,400,7200,467,43,Standard,On Time
ORD1287,2023-12-06,2023-12-08,2023-12-13,East,Bhubaneswar,WH-A,Supplier Omega,P694,Health,15,445,6675,60,80,Standard,On Time
ORD1288,2024-05-27,2024-05-27,2024-06-03,West,Mumbai,WH-B,Supplier Beta,P450,Sports,14,37,518,445,39,Same Day,On Time
ORD1289,2023-11-20,2023-11-21,2023-11-23,West,Mumbai,WH-A,Supplier Delta,P380,Clothing,6,170,1020,324,27,Standard,On Time
ORD1290,2023-04-01,2023-04-02,2023-04-12,South,Chennai,WH-D,Supplier Alpha,P138,Health,14,216,3024,219,81,Standard,Late
ORD1291,2023-11-26,2023-11-27,2023-11-28,East,Kolkata,WH-C,Supplier Beta,P205,Sports,8,125,1000,355,64,Same Day,On Time
ORD1292,2023-03-08,2023-03-08,2023-03-13,East,Kolkata,WH-E,Supplier Gamma,P544,Clothing,15,382,5730,266,96,Express,On Time
ORD1293,2023-07-12,2023-07-13,2023-07-20,West,Pune,WH-A,Supplier Omega,P616,Clothing,8,382,3056,67,47,Standard,Cancelled
ORD1294,2024-10-28,2024-10-28,2024-11-04,East,Patna,WH-A,Supplier Omega,P149,Electronics,9,404,3636,273,99,Same Day,On Time
ORD1295,2024-12-07,2024-12-07,2024-12-14,North,Delhi,WH-B,Supplier Beta,P811,Electronics,4,290,1160,129,80,Express,On Time
ORD1296,2023-04-14,2023-04-16,2023-04-26,West,Ahmedabad,WH-E,Supplier Omega,P220,Home & Kitchen,5,224,1120,425,33,Standard,Late
ORD1297,2023-07-23,2023-07-24,2023-07-29,North,Chandigarh,WH-C,Supplier Beta,P140,Health,7,193,1351,360,72,Express,On Time
ORD1298,2024-05-07,2024-05-09,2024-05-13,South,Hyderabad,WH-D,Supplier Beta,P192,Health,3,474,1422,56,93,Standard,Cancelled
ORD1299,2024-10-21,2024-10-22,2024-10-30,North,Chandigarh,WH-A,Supplier Beta,P995,Electronics,10,145,1450,237,26,Express,Late
ORD1300,2023-11-17,2023-11-20,2023-11-22,East,Patna,WH-B,Supplier Gamma,P466,Sports,2,14,28,436,37,Same Day,On Time
ORD1301,2023-04-06,2023-04-08,2023-04-14,East,Patna,WH-C,Supplier Delta,P806,Sports,13,214,2782,492,78,Express,On Time
ORD1302,2023-05-16,2023-05-16,2023-05-19,South,Bangalore,WH-D,Supplier Beta,P725,Sports,19,257,4883,410,92,Express,On Time
ORD1303,2023-05-14,2023-05-17,2023-05-25,North,Lucknow,WH-C,Supplier Gamma,P112,Health,14,235,3290,23,28,Same Day,Late
ORD1304,2023-12-13,2023-12-13,2023-12-20,South,Hyderabad,WH-B,Supplier Omega,P727,Electronics,8,256,2048,177,69,Standard,On Time
ORD1305,2024-04-25,2024-04-28,2024-05-01,South,Hyderabad,WH-C,Supplier Alpha,P619,Clothing,16,174,2784,123,62,Same Day,On Time
ORD1306,2023-08-29,2023-08-29,2023-09-06,West,Pune,WH-D,Supplier Gamma,P221,Sports,19,239,4541,45,83,Same Day,Late
ORD1307,2024-02-18,2024-02-21,2024-02-22,North,Delhi,WH-E,Supplier Gamma,P620,Health,1,432,432,46,97,Standard,On Time
ORD1308,2024-01-08,2024-01-08,2024-01-12,West,Pune,WH-E,Supplier Delta,P833,Home & Kitchen,11,296,3256,392,99,Same Day,On Time
ORD1309,2023-04-10,2023-04-11,2023-04-12,West,Mumbai,WH-A,Supplier Alpha,P268,Sports,10,290,2900,267,67,Standard,On Time
ORD1310,2023-09-18,2023-09-19,2023-09-23,West,Mumbai,WH-C,Supplier Alpha,P875,Sports,13,120,1560,234,44,Standard,On Time
ORD1311,2024-04-13,2024-04-14,2024-04-22,North,Chandigarh,WH-E,Supplier Delta,P620,Clothing,2,293,586,478,75,Same Day,Cancelled
ORD1312,2023-05-12,2023-05-12,2023-05-19,South,Hyderabad,WH-D,Supplier Delta,P723,Clothing,20,461,9220,164,84,Express,On Time
ORD1313,2023-10-29,2023-11-01,2023-11-04,West,Pune,WH-C,Supplier Omega,P981,Home & Kitchen,20,368,7360,453,85,Same Day,On Time
ORD1314,2023-08-03,2023-08-05,2023-08-11,South,Bangalore,WH-E,Supplier Omega,P810,Home & Kitchen,5,373,1865,332,42,Same Day,On Time
ORD1315,2024-07-29,2024-08-01,2024-08-11,North,Chandigarh,WH-C,Supplier Delta,P927,Electronics,14,355,4970,382,88,Same Day,Late
ORD1316,2024-01-26,2024-01-27,2024-01-28,North,Delhi,WH-C,Supplier Gamma,P249,Electronics,7,146,1022,384,40,Same Day,On Time
ORD1317,2024-07-08,2024-07-08,2024-07-14,East,Kolkata,WH-B,Supplier Omega,P498,Clothing,4,325,1300,444,91,Same Day,On Time
ORD1318,2024-11-11,2024-11-11,2024-11-18,East,Patna,WH-C,Supplier Beta,P735,Sports,11,292,3212,27,21,Standard,On Time
ORD1319,2024-07-13,2024-07-14,2024-07-18,East,Patna,WH-B,Supplier Omega,P222,Sports,6,359,2154,38,43,Standard,On Time
ORD1320,2024-07-23,2024-07-25,2024-07-28,West,Pune,WH-B,Supplier Alpha,P257,Home & Kitchen,9,12,108,169,79,Same Day,On Time
ORD1321,2024-09-22,2024-09-24,2024-10-02,North,Lucknow,WH-E,Supplier Beta,P288,Health,18,193,3474,37,60,Standard,Late
ORD1322,2024-07-10,2024-07-13,2024-07-15,South,Chennai,WH-C,Supplier Gamma,P323,Health,7,349,2443,169,62,Same Day,On Time
ORD1323,2024-10-26,2024-10-26,2024-10-28,West,Ahmedabad,WH-E,Supplier Beta,P140,Home & Kitchen,15,133,1995,463,98,Express,On Time
ORD1324,2023-09-20,2023-09-22,2023-09-23,North,Chandigarh,WH-D,Supplier Delta,P144,Home & Kitchen,12,273,3276,411,85,Same Day,On Time
ORD1325,2024-06-10,2024-06-10,2024-06-12,South,Chennai,WH-A,Supplier Beta,P786,Clothing,18,283,5094,3,100,Same Day,On Time
ORD1326,2023-07-30,2023-08-02,2023-08-04,West,Mumbai,WH-A,Supplier Alpha,P175,Electronics,5,22,110,235,62,Standard,On Time
ORD1327,2023-03-14,2023-03-15,2023-03-20,East,Patna,WH-C,Supplier Alpha,P498,Electronics,15,332,4980,207,75,Same Day,On Time
ORD1328,2024-09-25,2024-09-25,2024-10-05,North,Lucknow,WH-A,Supplier Gamma,P905,Home & Kitchen,3,193,579,475,84,Same Day,Late
ORD1329,2024-03-24,2024-03-27,2024-04-03,North,Chandigarh,WH-B,Supplier Beta,P864,Sports,1,252,252,80,88,Same Day,On Time
ORD1330,2023-05-28,2023-05-30,2023-06-05,East,Patna,WH-B,Supplier Alpha,P142,Electronics,1,293,293,447,91,Same Day,On Time
ORD1331,2024-07-14,2024-07-14,2024-07-19,West,Ahmedabad,WH-B,Supplier Beta,P288,Clothing,12,118,1416,211,85,Same Day,On Time
ORD1332,2023-04-28,2023-04-29,2023-05-09,East,Kolkata,WH-A,Supplier Gamma,P787,Electronics,18,246,4428,330,90,Express,Late
ORD1333,2024-08-17,2024-08-20,2024-08-26,North,Delhi,WH-A,Supplier Beta,P425,Sports,8,61,488,145,99,Express,On Time
ORD1334,2024-11-06,2024-11-08,2024-11-18,East,Patna,WH-D,Supplier Beta,P104,Home & Kitchen,19,196,3724,413,60,Standard,Late
ORD1335,2024-10-18,2024-10-21,2024-10-26,South,Hyderabad,WH-D,Supplier Delta,P556,Home & Kitchen,5,357,1785,375,62,Express,On Time
ORD1336,2023-04-22,2023-04-23,2023-05-03,West,Ahmedabad,WH-E,Supplier Beta,P369,Electronics,9,449,4041,423,37,Same Day,Late
ORD1337,2024-06-03,2024-06-03,2024-06-13,North,Delhi,WH-E,Supplier Gamma,P656,Health,19,118,2242,464,24,Express,Late
ORD1338,2024-02-06,2024-02-07,2024-02-17,South,Chennai,WH-E,Supplier Alpha,P506,Home & Kitchen,10,78,780,237,84,Same Day,Late
ORD1339,2023-09-02,2023-09-03,2023-09-12,North,Lucknow,WH-B,Supplier Delta,P467,Electronics,6,101,606,289,92,Standard,Late
ORD1340,2023-03-06,2023-03-08,2023-03-14,West,Mumbai,WH-D,Supplier Delta,P565,Electronics,7,275,1925,464,66,Standard,On Time
ORD1341,2024-12-21,2024-12-23,2024-12-28,East,Kolkata,WH-C,Supplier Omega,P769,Electronics,19,99,1881,192,68,Same Day,On Time
ORD1342,2023-08-17,2023-08-20,2023-08-26,East,Bhubaneswar,WH-E,Supplier Alpha,P613,Clothing,12,259,3108,405,81,Express,On Time
ORD1343,2023-03-20,2023-03-22,2023-03-26,South,Bangalore,WH-B,Supplier Delta,P930,Home & Kitchen,6,195,1170,308,35,Same Day,On Time
ORD1344,2024-11-22,2024-11-25,2024-12-03,North,Chandigarh,WH-A,Supplier Beta,P144,Clothing,6,341,2046,426,72,Same Day,Late
ORD1345,2024-10-06,2024-10-06,2024-10-16,South,Bangalore,WH-E,Supplier Delta,P713,Health,6,142,852,472,43,Same Day,Late
ORD1346,2024-11-08,2024-11-10,2024-11-12,North,Lucknow,WH-B,Supplier Beta,P950,Sports,20,251,5020,444,81,Same Day,On Time
ORD1347,2023-07-06,2023-07-08,2023-07-11,South,Hyderabad,WH-E,Supplier Alpha,P335,Sports,11,482,5302,232,96,Express,On Time
ORD1348,2023-01-17,2023-01-18,2023-01-27,South,Bangalore,WH-E,Supplier Alpha,P281,Sports,17,360,6120,214,39,Same Day,Late
ORD1349,2024-05-30,2024-05-30,2024-06-01,North,Lucknow,WH-A,Supplier Delta,P634,Sports,5,471,2355,308,89,Express,On Time
ORD1350,2024-06-26,2024-06-29,2024-07-03,North,Lucknow,WH-C,Supplier Omega,P923,Health,16,414,6624,393,68,Standard,On Time
ORD1351,2023-09-18,2023-09-21,2023-09-25,West,Mumbai,WH-D,Supplier Gamma,P293,Electronics,3,155,465,306,89,Same Day,On Time
ORD1352,2024-06-19,2024-06-19,2024-06-28,North,Lucknow,WH-D,Supplier Gamma,P209,Clothing,7,362,2534,411,60,Express,Cancelled
ORD1353,2024-07-02,2024-07-05,2024-07-15,East,Bhubaneswar,WH-D,Supplier Omega,P902,Health,9,358,3222,203,46,Express,Late
ORD1354,2024-07-26,2024-07-29,2024-08-03,South,Chennai,WH-B,Supplier Alpha,P865,Clothing,19,186,3534,396,70,Express,On Time
ORD1355,2023-08-08,2023-08-11,2023-08-17,South,Bangalore,WH-B,Supplier Delta,P751,Electronics,20,366,7320,350,26,Standard,On Time
ORD1356,2024-09-06,2024-09-09,2024-09-11,South,Chennai,WH-A,Supplier Delta,P510,Health,8,199,1592,40,97,Same Day,On Time
ORD1357,2024-09-03,2024-09-03,2024-09-06,East,Patna,WH-C,Supplier Beta,P134,Health,15,15,225,103,86,Same Day,On Time
ORD1358,2023-06-23,2023-06-23,2023-06-29,South,Hyderabad,WH-D,Supplier Gamma,P785,Sports,1,90,90,44,55,Express,On Time
ORD1359,2023-01-16,2023-01-16,2023-01-18,South,Hyderabad,WH-C,Supplier Gamma,P331,Health,18,478,8604,298,64,Standard,On Time
ORD1360,2024-08-11,2024-08-11,2024-08-16,West,Pune,WH-E,Supplier Gamma,P448,Electronics,17,64,1088,286,29,Same Day,On Time
ORD1361,2024-08-11,2024-08-13,2024-08-21,East,Patna,WH-C,Supplier Delta,P797,Sports,19,257,4883,394,51,Same Day,Late
ORD1362,2023-04-30,2023-05-02,2023-05-04,North,Chandigarh,WH-C,Supplier Delta,P461,Health,8,356,2848,359,49,Same Day,On Time
ORD1363,2023-09-27,2023-09-28,2023-10-03,North,Lucknow,WH-D,Supplier Gamma,P462,Clothing,11,48,528,283,42,Same Day,On Time
